crab,sex,cl_mm,time,x,y,lat,lon,accel,temperature_c,conductivity_ms_cm
A69-9006-7796,M,125.00,2020-02-25T23:13:27Z,439.01,428.274,-32.748,152.054,0.041,24.45,44.916
A69-9006-7795,F,124.00,2020-02-25T23:12:19Z,457.306,419.932,-32.748,152.054,0.503,24.45,44.916
A69-9006-7796,M,125.00,2020-02-25T23:10:07Z,437.893,428.615,-32.748,152.054,0.027,24.45,44.916
A69-9006-7795,F,124.00,2020-02-25T23:09:10Z,457.224,419.41,-32.748,152.054,1.264,24.45,44.916
A69-9006-7795,F,124.00,2020-02-25T23:06:19Z,456.904,419.502,-32.748,152.054,0.815,24.45,44.916
A69-9006-7796,M,125.00,2020-02-25T23:03:54Z,438.507,428.57,-32.748,152.054,0,24.45,44.916
A69-9006-7796,M,125.00,2020-02-25T23:00:58Z,439.471,427.969,-32.748,152.054,0.014,24.45,44.916
A69-9006-7795,F,124.00,2020-02-25T23:00:11Z,456.842,419.536,-32.748,152.054,2.106,24.45,44.916
A69-9006-7795,F,124.00,2020-02-25T22:56:57Z,456.321,422.217,-32.748,152.054,1.889,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:54:48Z,437.722,429.247,-32.748,152.054,0.027,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:53:33Z,456.77,419.85,-32.748,152.054,1.508,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:47:02Z,456.944,419.739,-32.748,152.054,1.209,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:45:55Z,439.773,427.899,-32.748,152.054,0.054,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:42:46Z,438.666,428.406,-32.748,152.054,0.027,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:40:46Z,457.149,419.992,-32.748,152.054,0.054,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:39:56Z,439.434,428.295,-32.748,152.054,0.041,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:36:44Z,439.438,428.318,-32.748,152.054,0.054,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:34:04Z,457.346,419.916,-32.748,152.054,0.639,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:31:06Z,457.622,419.666,-32.748,152.054,2.69,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:26:19Z,439.554,427.767,-32.748,152.054,0.041,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:25:41Z,456.358,420.003,-32.748,152.054,2.079,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:23:02Z,456.863,419.71,-32.748,152.054,0.883,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:22:45Z,439.647,428.14,-32.748,152.054,0.054,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:20:25Z,457.325,419.564,-32.748,152.054,0.027,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:19:41Z,436.926,429.168,-32.748,152.054,0.041,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:16:21Z,440.548,427.672,-32.748,152.054,0.068,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:14:01Z,453.927,420.029,-32.748,152.054,0.041,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T22:13:26Z,438.982,428.326,-32.748,152.054,0.082,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:07:35Z,456.66,419.859,-32.748,152.054,0.87,24.71,44.4
A69-9006-7795,F,124.00,2020-02-25T22:01:38Z,457.291,419.833,-32.748,152.054,0.054,24.71,44.4
A69-9006-7796,M,125.00,2020-02-25T21:58:52Z,436.136,419.234,-32.748,152.054,0.516,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:58:45Z,457.416,419.473,-32.748,152.054,0.041,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:55:28Z,436.392,417.244,-32.748,152.054,0.435,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:52:40Z,455.939,420.85,-32.748,152.054,0.041,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:49:26Z,455.605,421.124,-32.748,152.054,0.041,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:48:28Z,434.157,413.842,-32.748,152.054,0.217,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:46:01Z,457.621,420.235,-32.748,152.054,0.014,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:45:26Z,432.322,413.444,-32.748,152.054,0.054,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:39:00Z,457.306,419.399,-32.748,152.054,0.054,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:35:27Z,457.704,420.151,-32.748,152.054,0.149,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:33:20Z,435.117,409.024,-32.748,152.054,0.041,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:31:55Z,457.571,420.192,-32.748,152.054,0.054,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:30:26Z,435.239,409.566,-32.748,152.054,0.041,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:28:50Z,456.052,419.731,-32.748,152.054,0.014,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T21:27:42Z,435.513,409.186,-32.748,152.054,0.041,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:16:43Z,457.463,420.464,-32.748,152.054,0.054,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:11:04Z,456.829,420.246,-32.748,152.054,0.557,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:08:26Z,456.736,420.474,-32.748,152.054,0.068,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:05:49Z,456.094,420.024,-32.748,152.054,0.91,24.97,44.08
A69-9006-7795,F,124.00,2020-02-25T21:02:43Z,455.14,420.276,-32.748,152.054,0.639,24.97,44.08
A69-9006-7796,M,125.00,2020-02-25T20:56:26Z,434.059,410.281,-32.748,152.054,0.041,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:55:57Z,457.71,420.318,-32.748,152.054,0.068,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:52:28Z,457.61,419.87,-32.748,152.054,0.054,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:48:55Z,457.596,420.373,-32.748,152.054,0.041,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:46:44Z,435.215,409.52,-32.748,152.054,0.041,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:43:56Z,434.638,410.133,-32.748,152.054,0.041,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:43:01Z,457.028,420.435,-32.748,152.054,0.136,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:40:20Z,457.068,420.23,-32.748,152.054,0.082,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:37:41Z,457.093,420.162,-32.748,152.054,0.272,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:36:04Z,431.907,411.327,-32.748,152.054,0.041,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:32:58Z,434.432,410.022,-32.748,152.054,0.027,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:31:18Z,457.702,420.399,-32.748,152.054,0.054,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:30:08Z,434.139,410.217,-32.748,152.054,0.041,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:28:20Z,457.231,420.455,-32.748,152.054,0.082,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:26:57Z,433.857,410.351,-32.748,152.054,0.027,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:25:35Z,457.538,420.269,-32.748,152.054,0.054,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:20:49Z,434.488,409.915,-32.748,152.054,0.054,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:17:24Z,434.344,410.101,-32.748,152.054,0.054,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:16:58Z,457.651,420.282,-32.748,152.054,0.054,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:13:54Z,434.573,409.928,-32.748,152.054,0.054,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:11:36Z,457.356,420.335,-32.748,152.054,0.068,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:08:31Z,457.274,420.388,-32.748,152.054,0.054,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:05:40Z,457.165,420.02,-32.748,152.054,0.041,25.08,43.697
A69-9006-7795,F,124.00,2020-02-25T20:02:28Z,457.125,420.137,-32.748,152.054,0.462,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T20:01:52Z,435.695,409.621,-32.748,152.054,0.041,25.08,43.697
A69-9006-7796,M,125.00,2020-02-25T19:59:16Z,434.923,409.953,-32.748,152.054,0.041,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:59:04Z,457.351,420.35,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:56:05Z,457.53,420.236,-32.748,152.054,0.068,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:37:47Z,455.534,419.714,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:34:26Z,458.019,420.265,-32.748,152.054,0.068,25.62,43.019
A69-9006-7796,M,125.00,2020-02-25T19:34:17Z,435.783,409.597,-32.748,152.054,0.041,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:27:58Z,458.518,420.022,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:25:11Z,458.312,420.013,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:22:31Z,457.987,420.171,-32.748,152.054,0.068,25.62,43.019
A69-9006-7796,M,125.00,2020-02-25T19:22:25Z,435.445,409.656,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:19:25Z,458.034,420.105,-32.748,152.054,0.068,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:16:34Z,457.807,419.967,-32.748,152.054,0.041,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:13:22Z,457.455,419.817,-32.748,152.054,0.054,25.62,43.019
A69-9006-7796,M,125.00,2020-02-25T19:11:06Z,435.624,409.467,-32.748,152.054,0.068,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:10:29Z,458.316,419.391,-32.748,152.054,0.054,25.62,43.019
A69-9006-7796,M,125.00,2020-02-25T19:08:00Z,434.833,409.95,-32.748,152.054,0.041,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:07:45Z,457.057,420.143,-32.748,152.054,0.068,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:05:06Z,457.138,419.883,-32.748,152.054,0.054,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T19:02:01Z,457.796,420.267,-32.748,152.054,0.693,25.62,43.019
A69-9006-7796,M,125.00,2020-02-25T19:01:12Z,435.493,409.553,-32.748,152.054,0.041,25.62,43.019
A69-9006-7795,F,124.00,2020-02-25T18:58:41Z,456.01,420.886,-32.748,152.054,0.19,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:58:11Z,435.455,409.728,-32.748,152.054,0.054,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:55:23Z,435.45,409.771,-32.748,152.054,0.054,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:49:02Z,457.346,419.965,-32.748,152.054,0.285,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:47:00Z,434.89,409.722,-32.748,152.054,0.041,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:46:02Z,456.907,419.813,-32.748,152.054,0.584,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:43:41Z,434.172,410.362,-32.748,152.054,0.054,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:40:13Z,435.141,409.712,-32.748,152.054,0.068,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:39:51Z,457.555,419.978,-32.748,152.054,1.006,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:37:12Z,435.383,409.559,-32.748,152.054,0.054,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:36:38Z,457.849,417.022,-32.748,152.054,0.707,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:33:55Z,435.459,409.702,-32.748,152.054,0.054,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:31:00Z,434.278,410.084,-32.748,152.054,0.054,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:30:29Z,457.526,420.089,-32.748,152.054,1.264,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:27:44Z,531.894,367.052,-32.748,152.055,0.054,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:27:36Z,456.901,420.238,-32.748,152.054,0.788,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:19:36Z,457.27,420.196,-32.748,152.054,2.324,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:13:46Z,435.192,410.904,-32.748,152.054,0.177,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:13:11Z,456.934,419.969,-32.748,152.054,2.378,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:07:28Z,458.132,419.696,-32.748,152.054,0.897,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:06:38Z,433.276,412.66,-32.748,152.054,0.122,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:04:49Z,457.737,418.962,-32.748,152.054,0.924,27.95,41.274
A69-9006-7796,M,125.00,2020-02-25T18:03:05Z,433.493,412.678,-32.748,152.054,0.122,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T18:02:11Z,457.452,419.93,-32.748,152.054,1.862,27.95,41.274
A69-9006-7795,F,124.00,2020-02-25T17:57:00Z,457.56,420.289,-32.748,152.054,2.5,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:54:27Z,457.603,414.843,-32.748,152.054,2.337,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:51:23Z,456.371,420.214,-32.748,152.054,2.378,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:49:42Z,466.816,400.999,-32.748,152.054,0.149,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:48:05Z,456.869,420.013,-32.748,152.054,1.644,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:46:12Z,433.341,413.262,-32.748,152.054,0.082,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:45:07Z,456.784,419.76,-32.748,152.054,2.147,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:42:41Z,433.204,413.356,-32.748,152.054,0.394,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:42:20Z,457.802,420.221,-32.748,152.054,0.353,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:37:02Z,457.504,419.883,-32.748,152.054,1.44,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:34:26Z,455.079,419.716,-32.748,152.054,2.324,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:33:39Z,432.94,413.39,-32.748,152.054,0.163,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:31:21Z,458.118,419.358,-32.748,152.054,2.391,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:30:16Z,433.078,413.426,-32.748,152.054,0.027,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:28:30Z,457.231,419.296,-32.748,152.054,1.549,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:26:47Z,431.757,414.072,-32.748,152.054,0.054,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:25:48Z,457.72,419.872,-32.748,152.054,1.699,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:20:27Z,433.245,413.159,-32.748,152.054,0.041,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:19:19Z,457.063,420.603,-32.748,152.054,3.465,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:17:03Z,432.947,413.594,-32.748,152.054,0.054,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:16:21Z,457.422,419.982,-32.748,152.054,3.248,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:10:31Z,432.94,413.411,-32.748,152.054,0.068,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:10:25Z,458.267,420.372,-32.748,152.054,0.897,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:07:02Z,456.287,420.856,-32.748,152.054,1.468,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:04:05Z,457.206,420.268,-32.748,152.054,1.277,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T17:01:19Z,457.141,420.225,-32.748,152.054,1.277,28.09,41.202
A69-9006-7796,M,125.00,2020-02-25T17:00:49Z,433.416,413.352,-32.748,152.054,0.054,28.09,41.202
A69-9006-7795,F,124.00,2020-02-25T16:58:09Z,457.929,420.068,-32.748,152.054,3.465,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:55:17Z,457.532,420.363,-32.748,152.054,1.44,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:54:50Z,433.348,413.414,-32.748,152.054,0.041,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:49:23Z,455.148,420.223,-32.748,152.054,1.318,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:48:31Z,433.658,413.423,-32.748,152.054,0.054,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:46:31Z,457.988,419.79,-32.748,152.054,1.576,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:43:48Z,457.401,419.755,-32.748,152.054,0.435,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:42:21Z,433.275,413.477,-32.748,152.054,0.122,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:39:37Z,433.225,413.534,-32.748,152.054,0.054,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:37:16Z,457.054,419.967,-32.748,152.054,1.943,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:36:28Z,433.556,413.175,-32.748,152.054,0.068,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:33:49Z,456.379,419.392,-32.748,152.054,2.555,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:33:05Z,432.741,413.675,-32.748,152.054,0.041,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:30:47Z,457.219,420.07,-32.748,152.054,1.209,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:27:30Z,456.721,420.097,-32.748,152.054,1.468,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:24:34Z,457.748,419.993,-32.748,152.054,1.535,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:21:47Z,458.239,420.085,-32.748,152.054,1.549,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:16:33Z,457.718,420.116,-32.748,152.054,2.133,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:13:27Z,457.238,419.87,-32.748,152.054,1.943,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:10:45Z,433.818,414.953,-32.748,152.054,0.082,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T16:10:36Z,457.85,419.099,-32.748,152.054,1.182,27.98,41.515
A69-9006-7796,M,125.00,2020-02-25T16:02:07Z,433.776,414.939,-32.748,152.054,0.068,27.98,41.515
A69-9006-7795,F,124.00,2020-02-25T15:59:32Z,457.055,420.507,-32.748,152.054,2.405,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:56:13Z,457.746,419.82,-32.748,152.054,3.288,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:52:45Z,457.825,420.021,-32.748,152.054,1.332,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:41:26Z,433.725,414.999,-32.748,152.054,0.041,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:34:55Z,434.058,414.645,-32.748,152.054,0.041,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:32:08Z,434.027,414.883,-32.748,152.054,0.041,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:31:50Z,458.273,419.764,-32.748,152.054,1.644,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:29:26Z,433.908,414.784,-32.748,152.054,0.041,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:29:16Z,456.065,420.203,-32.748,152.054,2.283,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:26:47Z,433.822,414.847,-32.748,152.054,0.041,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:26:11Z,457.618,419.695,-32.748,152.054,2.174,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:24:13Z,433.877,414.832,-32.748,152.054,0.041,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:21:38Z,434.399,414.581,-32.748,152.054,0.054,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:20:10Z,457.957,420.073,-32.748,152.054,2.065,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:13:47Z,456.99,420.368,-32.748,152.054,2.133,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:13:10Z,434.395,414.146,-32.748,152.054,0.054,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:03:39Z,434.226,414.651,-32.748,152.054,0.041,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T15:01:19Z,457.533,419.956,-32.748,152.054,0.489,27.4,41.901
A69-9006-7796,M,125.00,2020-02-25T15:00:52Z,434.188,414.89,-32.748,152.054,0.014,27.4,41.901
A69-9006-7795,F,124.00,2020-02-25T14:58:38Z,458.081,420.126,-32.748,152.054,0.598,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:55:06Z,434.165,414.896,-32.748,152.054,0.041,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:52:16Z,433.725,414.971,-32.748,152.054,0.014,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:49:32Z,433.494,415.018,-32.748,152.054,0.054,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:46:58Z,457.258,420.223,-32.748,152.054,0.068,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:46:23Z,433.929,414.411,-32.748,152.054,0.068,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:44:01Z,457.632,420.139,-32.748,152.054,0.041,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:41:16Z,457.642,419.89,-32.748,152.054,0.054,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:38:35Z,457.644,420.017,-32.748,152.054,0.054,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:30:23Z,434.473,414.244,-32.748,152.054,0.054,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:27:35Z,434.655,413.905,-32.748,152.054,0.014,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:22:27Z,457.667,419.744,-32.748,152.054,0.095,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:21:31Z,434.034,414.611,-32.748,152.054,0.054,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:19:26Z,457.54,419.353,-32.748,152.054,0.068,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:16:10Z,457.829,419.698,-32.748,152.054,0.054,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:12:45Z,457.68,420.083,-32.748,152.054,0.082,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:12:17Z,434.098,414.855,-32.748,152.054,0.054,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:09:46Z,455.772,420.516,-32.748,152.054,0.082,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:06:28Z,457.784,419.9,-32.748,152.054,0.041,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T14:06:02Z,434.127,414.598,-32.748,152.054,0.041,26.78,42.874
A69-9006-7795,F,124.00,2020-02-25T14:03:34Z,457.532,419.949,-32.748,152.054,0.041,26.78,42.874
A69-9006-7796,M,125.00,2020-02-25T13:59:52Z,433.929,414.724,-32.748,152.054,0.068,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:57:25Z,457.028,419.398,-32.748,152.054,0.014,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:54:12Z,458.19,419.041,-32.748,152.054,0.041,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:50:48Z,435.479,416.672,-32.748,152.054,0.72,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:45:24Z,437.023,419.205,-32.748,152.054,0.19,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:41:55Z,457.429,419.705,-32.748,152.054,0.054,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:39:44Z,437.315,419.274,-32.748,152.054,0.054,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:36:25Z,435.963,419.913,-32.748,152.054,0.068,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:33:00Z,437.51,419.143,-32.748,152.054,0.041,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:22:52Z,435.87,420.298,-32.748,152.054,0.054,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:19:32Z,435.953,420.137,-32.748,152.054,0.054,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:18:00Z,457.609,419.684,-32.748,152.054,0.027,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:16:35Z,436.599,419.73,-32.748,152.054,0.041,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:13:49Z,434.776,420.063,-32.748,152.054,0.014,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:09:07Z,457.159,419.755,-32.748,152.054,1.196,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:05:46Z,458.486,426.009,-32.748,152.054,0.408,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T13:02:39Z,436.413,419.656,-32.748,152.054,0.027,26.14,43.79
A69-9006-7795,F,124.00,2020-02-25T13:02:17Z,457.081,419.739,-32.748,152.054,0.095,26.14,43.79
A69-9006-7796,M,125.00,2020-02-25T12:59:29Z,436.873,419.484,-32.748,152.054,0.041,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:55:44Z,457.207,419.445,-32.748,152.054,0.625,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T12:53:06Z,436.756,419.442,-32.748,152.054,0.054,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:36:42Z,457.248,419.707,-32.748,152.054,2.541,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T12:32:45Z,435.748,420.467,-32.748,152.054,0.149,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:30:55Z,456.955,419.725,-32.748,152.054,2.31,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T12:29:57Z,436.925,419.764,-32.748,152.054,0.041,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:24:51Z,457.058,419.974,-32.748,152.054,2.582,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T12:24:39Z,435.896,419.924,-32.748,152.054,0.19,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:21:38Z,457.207,420.122,-32.748,152.054,2.364,24.9,44.83
